0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,label
-1.3485,-1.525,-1.6634,-1.4577,0.93347,-1.6204,-1.3706,0.61014,0.93317,-1.514,-1.4575,-1.2146,-1.638,0.58702,-1.1528,2
-1.2418,-1.6419,-2.4634,-1.3643,2.0871,-1.4827,-1.2849,0.66486,1.2538,-1.453,-1.364,-1.161,-1.5317,0.62549,-1.0955,2
-1.3307,-1.6396,-1.914,-1.5474,0.50339,-1.5921,-1.4342,1.9239,1.4994,-1.5465,-1.5475,-1.1658,-1.6674,1.5998,-1.1468,2
-1.1051,-1.3402,-1.4046,-1.1878,2.0288,-1.2598,-1.1349,1.4261,1.4455,-1.1134,-1.1904,-1.1087,-1.3542,0.58302,-1.0161,2
-0.98397,-1.5396,-1.9238,-1.0685,1.0531,-0.83002,-1.0312,2.2242,1.7188,-0.93385,-1.0688,-0.96655,-0.72276,1.7699,-0.90029,2
-0.79665,-0.56378,-0.93896,-0.9175,0.44424,-0.73241,-0.84518,1.7582,0.64114,-0.89075,-0.91717,-0.80915,-0.69982,0.88524,-0.83645,2
-1.0046,-1.1266,-1.2181,-1.0714,1.2306,-0.91345,-1.0277,0.9131,0.57249,-1.1571,-1.0715,-0.56013,-0.84353,1.3779,-0.9478,2
-1.0776,-1.344,-1.7679,-1.222,1.0134,-1.1671,-1.1664,2.0232,1.822,-1.1306,-1.2223,-1.0539,-1.1358,1.3126,-0.99203,2
-1.2946,-1.5428,-1.3809,-1.4538,0.74836,-1.4851,-1.338,1.1425,1.2235,-1.5071,-1.4536,-1.0011,-1.4791,1.1594,-1.1296,2
-1.3596,-1.5892,-2.5936,-1.5548,1.4637,-1.6616,-1.433,1.2588,1.8988,-1.5665,-1.5547,-1.5777,-1.7347,1.0239,-1.154,2
-1.2043,-1.2562,-1.2776,-1.3214,1.5412,-1.3399,-1.2518,0.82472,0.92222,-1.3938,-1.3212,-0.89487,-1.4232,1.1609,-1.0808,2
-1.2977,-1.5954,-1.9598,-1.4189,2.0441,-1.6124,-1.3402,0.44495,1.0005,-1.4597,-1.4187,-1.3624,-1.6906,0.32686,-1.1225,2
-1.2851,-1.7803,-2.4315,-1.482,1.8763,-1.5752,-1.3782,1.8635,1.2706,-1.4489,-1.482,-1.0199,-1.661,0.99702,-1.1214,2
-1.4299,-2.5368,-3.0048,-1.6841,1.3906,-1.81,-1.5531,1.9822,2.1239,-1.7483,-1.6839,-1.387,-1.8714,1.5509,-1.1846,2
-1.4689,-2.4774,-3.1793,-1.7378,0.48533,-1.9518,-1.5929,0.82276,2.0601,-1.7447,-1.7378,-1.3674,-2.0279,0.70026,-1.1978,2
-1.1844,-1.3873,-1.832,-1.2949,1.1683,-1.3932,-1.239,1.2279,1.4095,-1.2368,-1.2953,-1.0913,-1.4791,0.73275,-1.0637,2
-1.1712,-1.5322,-2.2948,-1.311,1.5976,-1.3215,-1.237,1.3194,1.5438,-1.3028,-1.311,-1.0045,-1.334,1.1235,-1.0533,2
-1.1496,-1.7197,-2.2354,-1.2716,2.094,-1.2513,-1.1976,1.4805,1.8182,-1.1981,-1.2714,-0.86405,-1.3539,1.1471,-1.0418,2
-1.3542,-1.6934,-2.2273,-1.5505,0.88448,-1.6531,-1.4385,2.0837,1.3467,-1.6474,-1.5504,-1.184,-1.6889,1.1663,-1.1567,2
-1.3904,-1.5993,-2.0004,-1.6136,0.72728,-1.7537,-1.5043,1.2542,1.4006,-1.6424,-1.6135,-1.1553,-1.8021,1.261,-1.1703,2
-1.3081,-1.9615,-1.7463,-1.5341,1.5805,-1.556,-1.4066,1.9801,1.5333,-1.6198,-1.5339,-1.1867,-1.5667,1.4966,-1.1292,2
-1.4213,-2.6427,-3.3718,-1.7271,0.61771,-1.8501,-1.5741,1.4987,2.4479,-1.6857,-1.7269,-1.4686,-1.9101,1.5188,-1.1808,2
-1.2156,-1.5037,-2.1652,-1.2992,1.4067,-1.4674,-1.2376,0.87811,1.2455,-1.2584,-1.299,-0.92177,-1.5046,0.29581,-1.0724,2
-1.095,-0.90285,-0.93102,-1.2257,0.66052,-1.1637,-1.1433,0.35107,0.15541,-1.171,-1.2254,-0.99935,-1.1507,1.13,-1.0184,2
-1.1677,-1.3234,-1.6117,-1.2641,1.0449,-1.2955,-1.2215,0.8153,0.52882,-1.1735,-1.2647,-0.907,-1.3418,1.1244,-1.0439,2
-1.4774,-1.8245,-2.6343,-1.701,1.1756,-1.8852,-1.5714,1.2196,1.6662,-1.8364,-1.7008,-1.515,-1.9437,1.072,-1.2077,2
-1.0862,-0.96011,-1.5413,-1.1477,2.2847,-1.4479,-1.0891,0.29118,0.649,-1.168,-1.1486,-1.047,-1.5447,-0.628,-1.0143,2
-1.307,-1.0883,-1.46,-1.4981,1.348,-1.655,-1.3534,1.2621,1.937,-1.6037,-1.4979,-1.4453,-1.7075,0.16681,-1.1415,2
-1.231,-1.3416,-1.1899,-1.3424,1.5068,-1.4653,-1.2529,0.71537,1.1349,-1.4588,-1.3424,-1.2078,-1.4885,0.43897,-1.0979,2
-1.3496,-1.2993,-1.9886,-1.5995,1.2764,-1.6621,-1.4651,1.5791,1.6675,-1.6304,-1.5998,-1.535,-1.7294,1.4737,-1.1593,2
-1.0254,-1.0362,-0.861,-1.0878,1.026,-1.2238,-1.0726,0.57824,0.0071049,-1.0925,-1.0876,-0.67663,-1.2285,0.30995,-0.9758,2
-1.4484,-1.7705,-2.2307,-1.6754,1.2464,-1.8218,-1.5363,2.0853,1.332,-1.7883,-1.6752,-1.3953,-1.8872,1.1243,-1.1927,2
-1.222,-1.77,-2.188,-1.3931,1.9761,-1.4304,-1.302,1.7336,1.8432,-1.4491,-1.3931,-0.89735,-1.4684,1.1229,-1.0775,2
-1.0831,-1.5368,-1.6927,-1.1274,1.4914,-1.1759,-1.099,0.96599,0.62278,-1.1609,-1.1278,-0.70014,-1.2207,0.72017,-0.99791,2
-1.2004,-1.7471,-0.86649,-1.286,1.3998,-1.3742,-1.2379,0.81022,1.9748,-1.2846,-1.2858,-1.1833,-1.4051,0.83143,-1.0691,2
-1.4682,-2.1524,-3.1896,-1.7636,1.6094,-2.0014,-1.6018,1.0363,1.4784,-1.8652,-1.7635,-1.4548,-2.0917,0.26011,-1.2038,2
-1.2016,-1.3282,-1.3665,-1.3242,1.1025,-1.3366,-1.2661,1.2196,1.0586,-1.4246,-1.324,-0.9309,-1.3855,1.3241,-1.0761,2
-1.1738,-1.4212,-1.6506,-1.1943,1.2273,-1.2303,-1.1436,1.2544,0.95572,-1.3024,-1.1942,-0.82888,-1.2065,0.79806,-1.0543,2
-1.2426,-1.3413,-1.5352,-1.3164,0.45153,-1.4243,-1.2282,0.77517,0.30134,-1.252,-1.3165,-1.3819,-1.4427,0.46186,-1.1043,2
-1.4731,-2.5399,-3.2375,-1.7091,1.3035,-1.8984,-1.5819,1.4601,1.8435,-1.781,-1.7089,-1.3968,-1.9741,1.1209,-1.203,2
-1.2446,-1.9139,-0.80602,-1.4386,0.87226,-1.4756,-1.3389,1.236,1.0789,-1.3307,-1.4386,-1.1244,-1.5285,1.2334,-1.0978,2
-1.4191,-1.9849,-2.9979,-1.6751,1.3436,-1.9059,-1.5327,0.83702,2.0103,-1.6476,-1.675,-1.4165,-1.9832,0.21303,-1.1812,2
-1.4183,-1.9492,-2.1599,-1.6442,1.4631,-1.8082,-1.5157,1.5636,1.5973,-1.8112,-1.6441,-1.4226,-1.8699,0.92384,-1.1847,2
-1.1255,-0.62797,-0.69829,-1.3428,0.83293,-1.1062,-1.2132,1.2214,1.2009,-1.2633,-1.3425,-0.72157,-1.114,2.0922,-1.0389,2
-1.2727,-1.7702,-1.5778,-1.452,1.6794,-1.566,-1.3509,0.90465,1.8406,-1.4772,-1.4518,-1.3315,-1.5813,0.75272,-1.1174,2
-1.1254,-0.37185,-0.64825,-1.2561,1.0389,-1.2666,-1.1823,0.8374,1.1482,-1.2821,-1.2561,-0.7953,-1.3415,0.93082,-1.058,2
-1.4298,-2.6268,-3.0794,-1.6995,0.9429,-1.8554,-1.5556,1.4934,2.0006,-1.7027,-1.6995,-1.2264,-1.9196,1.1098,-1.1859,2
-1.46,-2.0127,-2.3689,-1.7194,1.5105,-1.8816,-1.5765,1.3874,1.3427,-1.8364,-1.7193,-1.4812,-1.9497,1.2083,-1.2018,2
-0.89091,-0.44865,-1.0268,-0.89556,0.14213,-0.90049,-0.92686,1.2304,1.0751,-0.98376,-0.89529,-1.1306,-0.86762,0.74195,-0.89317,2
-1.0549,-0.95209,-0.9007,-1.1111,1.1278,-1.1959,-1.0783,0.73425,1.1148,-1.1401,-1.1108,-0.8274,-1.1995,0.47718,-0.99349,2
-1.1659,-1.5882,-2.2018,-1.2128,1.3449,-1.2581,-1.164,1.2073,1.4743,-1.1993,-1.2127,-1.1929,-1.2884,0.82133,-1.0561,2
-1.2734,-1.4254,-2.0444,-1.4816,1.4081,-1.5865,-1.3679,1.4926,1.5802,-1.474,-1.4814,-1.1473,-1.6633,0.79765,-1.118,2
-1.3934,-1.7797,-2.2618,-1.6658,2.007,-1.7869,-1.5152,1.7901,1.7387,-1.7543,-1.6656,-1.3961,-1.8737,1.122,-1.1752,2
-1.1928,-1.5193,-1.9736,-1.2889,0.36169,-1.3411,-1.2213,1.0742,1.4893,-1.1912,-1.2886,-1.0224,-1.3201,0.86822,-1.0676,2
-1.2573,-1.4891,-2.1861,-1.4454,1.0226,-1.4247,-1.351,1.4906,0.72417,-1.4097,-1.4454,-1.3143,-1.4364,1.7243,-1.1057,2
-1.3648,-1.7285,-3.0524,-1.5251,0.95031,-1.7437,-1.4217,0.8132,1.673,-1.5258,-1.5249,-1.3498,-1.8418,0.23409,-1.1587,2
-1.4052,-1.5519,-1.9926,-1.6479,0.84058,-1.7706,-1.5093,1.173,1.9083,-1.6784,-1.6477,-1.4504,-1.8201,1.1823,-1.1794,2
-0.94995,-0.67018,-0.77089,-1.0187,0.077522,-1.0444,-0.96885,0.1615,0.38752,-0.72304,-1.0192,-1.0359,-1.0847,0.42329,-0.92803,2
-1.2541,-1.2073,-1.016,-1.4272,0.51826,-1.5341,-1.3464,0.55078,2.1716,-1.4202,-1.427,-1.1481,-1.5877,0.9223,-1.1089,2
-1.3736,-1.602,-1.869,-1.6277,0.37295,-1.6928,-1.4898,1.3611,1.4851,-1.6387,-1.6276,-1.2109,-1.7551,1.5913,-1.1627,2
-1.2303,-1.4864,-1.7843,-1.3526,1.3984,-1.4111,-1.2712,1.3595,0.98673,-1.3216,-1.3525,-0.94478,-1.4834,0.92866,-1.0857,2
-1.4346,-0.51247,-0.91962,-1.5732,0.56551,-1.9223,-1.4522,-0.18368,0.39577,-1.6644,-1.5733,-1.0112,-1.9556,-0.89027,-1.2001,2
-1.4032,-1.6197,-2.5343,-1.5905,1.5853,-1.7682,-1.4635,0.94222,1.6297,-1.6916,-1.5909,-1.5722,-1.832,0.54085,-1.1802,2
-1.0297,-1.2309,-1.6272,-1.1835,1.0959,-1.0159,-1.112,1.7941,0.90897,-1.1539,-1.1832,-1.0278,-0.89017,1.5894,-0.95412,2
-1.096,-0.11352,-0.21834,-1.2212,-0.17457,-1.2988,-1.0989,-0.33758,-0.12596,-1.0261,-1.2209,-0.81556,-1.3583,0.1359,-1.0586,2
-1.2884,-2.0247,-2.4065,-1.463,1.4971,-1.5717,-1.368,1.6646,0.85847,-1.498,-1.4631,-1.1628,-1.6207,0.90371,-1.1172,2
-1.449,-2.547,-3.3875,-1.6987,1.2655,-1.9539,-1.5693,0.84923,1.8137,-1.8502,-1.6993,-1.4934,-2.0347,0.26459,-1.1953,2
-0.9477,-1.2612,-1.576,-1.0294,1.3111,-0.86949,-1.0076,1.5083,1.5678,-0.97109,-1.0293,-0.77777,-0.81564,1.4163,-0.88368,2
-1.3014,-0.65034,-0.81609,-1.5513,0.044641,-1.5602,-1.4017,1.6365,0.77933,-1.5677,-1.5511,-1.08,-1.5619,1.3998,-1.1391,2
-1.2582,-2.0113,-3.0111,-1.406,2.136,-1.5662,-1.3143,0.85452,1.1618,-1.3949,-1.4058,-1.3396,-1.6545,0.37982,-1.1008,2
-1.2314,-1.4805,-1.714,-1.3866,1.1139,-1.527,-1.2952,0.77668,1.5094,-1.3938,-1.3872,-1.1872,-1.5841,0.44829,-1.0959,2
-1.0751,-0.9352,-0.92129,-1.2108,0.61307,-1.2399,-1.1248,1.1307,1.2126,-1.0988,-1.211,-0.82185,-1.2128,0.60446,-1.0144,2
-0.95834,-1.3692,-1.47,-1.0852,0.96333,-0.81808,-1.0002,2.2727,1.2217,-0.9494,-1.0849,-0.75612,-0.7114,1.5796,-0.89671,2
-1.2989,-1.0415,-1.3553,-1.5724,1.0876,-1.6673,-1.4335,1.4513,1.1152,-1.6373,-1.5721,-1.2587,-1.7054,0.98519,-1.1358,2
-1.3609,-1.5375,-2.5262,-1.5056,1.1472,-1.6731,-1.4163,1.202,1.3526,-1.6157,-1.5057,-1.4873,-1.7108,0.7223,-1.16,2
-1.286,-1.5742,-2.0795,-1.5044,0.61986,-1.6237,-1.3933,1.1502,2.0866,-1.5237,-1.5048,-1.217,-1.6564,0.82041,-1.123,2
-0.9791,-1.5255,-1.8239,-0.96576,0.29569,-0.85632,-0.93818,1.2201,0.80634,-0.70754,-0.96567,-0.59313,-0.79794,0.98769,-0.91251,2
-1.2858,-1.316,-1.6293,-1.4602,0.89811,-1.5147,-1.3627,0.8266,1.1122,-1.3162,-1.46,-0.95462,-1.585,1.2428,-1.1156,2
-1.3426,-1.8089,-1.5523,-1.5397,0.68692,-1.6997,-1.439,0.47313,1.4663,-1.5573,-1.5395,-0.92742,-1.7582,0.79495,-1.1417,2
-1.3962,-1.4351,-2.3077,-1.6706,0.58955,-1.8425,-1.5213,0.54719,2.3727,-1.7231,-1.6707,-1.3954,-1.9003,0.67558,-1.1817,2
-1.3453,-1.3715,-1.969,-1.4691,1.1277,-1.6312,-1.3556,1.2972,0.54066,-1.6031,-1.4691,-1.342,-1.657,0.35284,-1.1528,2
-1.3545,-1.2926,-1.3027,-1.5408,0.99973,-1.6911,-1.4479,1.1677,1.1042,-1.6838,-1.5407,-1.0833,-1.7429,0.98259,-1.1569,2
-1.3472,-1.5476,-2.366,-1.515,1.1602,-1.5794,-1.4009,2.0336,1.4555,-1.4792,-1.5149,-1.3316,-1.6506,1.2458,-1.1553,2
-1.4497,-1.7281,-2.4153,-1.6504,1.0601,-1.844,-1.5145,0.8003,1.4711,-1.7539,-1.6502,-1.5996,-1.9096,0.55744,-1.1983,2
-1.2905,-1.5543,-1.4445,-1.4979,0.23128,-1.5172,-1.3943,2.276,1.1848,-1.4219,-1.4976,-1.1267,-1.5524,1.6234,-1.1188,2
-1.2472,-1.1114,-2.0082,-1.4292,1.1496,-1.5212,-1.3183,0.26858,1.8248,-1.4473,-1.4301,-1.4275,-1.6136,0.71081,-1.1167,2
-1.3089,-1.6334,-2.2592,-1.4636,1.3743,-1.6391,-1.3575,1.1034,1.3884,-1.4517,-1.4634,-1.4176,-1.6954,0.31834,-1.1336,2
-1.294,-1.9073,-2.5375,-1.4417,1.3753,-1.5962,-1.3692,1.4191,2.0671,-1.4247,-1.4415,-1.2513,-1.6622,0.74421,-1.1215,2
-1.1739,-1.8942,-2.1818,-1.2857,2.2172,-1.3686,-1.2099,1.2238,1.0817,-1.3271,-1.2857,-1.0206,-1.4289,0.61698,-1.0578,2
-1.113,-0.78851,-1.091,-1.1632,0.78351,-1.1286,-1.1473,1.3218,1.1122,-1.2449,-1.1634,-0.93372,-1.0113,1.3409,-0.99148,2
-1.3079,-2.0445,-2.2382,-1.4727,1.3337,-1.6378,-1.3708,1.2138,1.2506,-1.5558,-1.4726,-1.1594,-1.7053,0.46525,-1.1188,2
-1.3651,-1.8385,-2.1227,-1.54,1.5332,-1.638,-1.4236,1.0394,0.72753,-1.6476,-1.5399,-1.1899,-1.6839,1.0881,-1.1593,2
-1.0376,-1.1016,-0.56918,-1.1802,2.213,-1.1801,-1.0937,0.85738,1.0724,-1.195,-1.1799,-0.87673,-1.241,0.66121,-0.97536,2
-1.4162,-1.558,-2.4797,-1.6515,0.65599,-1.777,-1.5053,1.3152,1.1189,-1.6783,-1.6513,-1.4899,-1.8341,1.0583,-1.1849,2
-1.4155,-1.9927,-2.7588,-1.6431,1.7602,-1.7991,-1.4979,1.3639,1.5,-1.7447,-1.6429,-1.2617,-1.8979,0.73964,-1.1787,2
-1.1903,-1.3455,-1.3614,-1.3161,1.2346,-1.4633,-1.2521,1.5722,1.6371,-1.3426,-1.3159,-1.263,-1.4884,0.44275,-1.0707,2
-1.1985,-1.6399,-2.0835,-1.3361,1.7003,-1.4021,-1.2744,1.6513,0.63406,-1.2845,-1.3363,-1.2126,-1.4354,1.0148,-1.0593,2
-1.4388,-1.7385,-2.5902,-1.6369,1.4068,-1.8102,-1.5031,1.5651,1.9989,-1.7935,-1.6369,-1.5178,-1.8636,0.71282,-1.1935,2
-1.1965,-1.5968,-1.8056,-1.3666,0.93776,-1.2747,-1.2833,1.3746,1.2203,-1.215,-1.3664,-1.2437,-1.2791,1.8846,-1.0666,2
-1.2677,-1.2253,-1.936,-1.3719,2.0594,-1.5489,-1.2972,1.0453,0.66506,-1.4874,-1.3717,-1.166,-1.6136,0.33022,-1.1148,2
-1.2057,-1.507,-1.8266,-1.345,1.3098,-1.3881,-1.2393,1.0161,1.2498,-1.2943,-1.3456,-0.8692,-1.4599,0.7651,-1.0757,2
-1.3844,-1.6693,-2.133,-1.6208,1.4759,-1.7051,-1.4789,1.414,1.574,-1.6975,-1.6206,-1.309,-1.7284,1.3082,-1.1711,2
-1.22,-1.5486,-1.9819,-1.3304,1.0282,-1.5161,-1.2648,0.87964,1.669,-1.2852,-1.3302,-1.2356,-1.6168,0.24225,-1.091,2
-1.2763,-1.2196,-1.3902,-1.5074,0.90875,-1.6964,-1.3798,0.29509,1.34,-1.5275,-1.5071,-1.3459,-1.7322,0.13969,-1.1314,2
-1.112,-1.4658,-1.9366,-1.222,1.3046,-1.249,-1.1181,1.3926,1.3923,-1.1421,-1.2218,-1.0391,-1.2388,0.51026,-1.0188,2
-1.3119,-1.5231,-2.4091,-1.4473,1.4148,-1.5925,-1.3555,1.0799,1.541,-1.5845,-1.447,-1.3244,-1.6389,0.62032,-1.1365,2
-1.2483,-0.52468,-1.4931,-1.37,0.73999,-1.6336,-1.2861,0.62901,1.8898,-1.4487,-1.3698,-1.1634,-1.6808,-0.29152,-1.1163,2
-1.3748,-1.4119,-1.3936,-1.5376,0.55551,-1.6886,-1.4646,0.88864,1.5577,-1.6706,-1.5377,-1.2683,-1.7226,1.2384,-1.1601,2
-1.1791,-2.0454,-1.2195,-1.3887,2.0315,-1.3673,-1.2812,1.1423,2.1655,-1.4048,-1.3885,-1.1125,-1.4089,1.2949,-1.054,2
-0.86863,-1.0134,-1.04,-0.92548,1.4562,-0.84654,-0.88379,1.1249,1.4922,-0.81809,-0.92547,-0.79791,-0.8047,0.69004,-0.84909,2
-1.1307,-1.462,-1.771,-1.2764,1.7194,-1.1666,-1.1915,1.3402,0.76087,-1.227,-1.2762,-0.58913,-1.1918,1.5453,-1.0237,2
-1.1431,-1.4993,-2.4591,-1.297,1.3293,-1.2377,-1.2109,1.0392,1.6722,-1.1242,-1.2969,-1.2372,-1.3093,1.3451,-1.0377,2
-1.2954,-1.5375,-1.4931,-1.373,1.793,-1.5423,-1.3094,0.81745,0.8715,-1.4621,-1.3728,-1.0346,-1.6422,0.48639,-1.1276,2
-1.1494,-1.1073,-1.69,-1.1627,2.147,-1.3083,-1.1447,1.0052,0.57338,-1.3092,-1.1626,-0.69153,-1.3044,0.4148,-1.0445,2
-1.2796,-1.78,-2.4064,-1.4834,2.2289,-1.5524,-1.3575,1.4739,1.284,-1.5545,-1.4851,-1.1506,-1.6119,0.91917,-1.1133,2
-1.2997,-1.6592,-2.0564,-1.42,0.70093,-1.534,-1.3362,1.4311,2.208,-1.4477,-1.42,-1.2057,-1.576,0.81224,-1.1254,2
-1.2199,-1.432,-1.9203,-1.3182,1.6374,-1.411,-1.248,1.2803,0.88391,-1.4163,-1.3181,-0.82621,-1.443,0.71127,-1.0832,2
-1.4754,-1.5318,-1.8075,-1.7066,1.2278,-1.8684,-1.5766,1.0652,1.6467,-1.8741,-1.7065,-1.2409,-1.9182,1.3623,-1.2069,2
-1.0723,-1.3274,-1.4821,-1.1493,0.99453,-1.089,-1.0841,2.0936,0.34094,-0.93711,-1.1499,-0.91239,-1.0824,1.0164,-0.98044,2
-1.3869,-1.4526,-2.3579,-1.5529,1.4758,-1.729,-1.4347,0.88692,1.7466,-1.672,-1.5527,-1.467,-1.8095,0.50471,-1.17,2
-1.3655,-1.6654,-1.721,-1.6228,1.1702,-1.6343,-1.477,1.4762,1.3607,-1.6729,-1.6226,-1.1216,-1.6929,1.905,-1.1604,2
-1.1537,-1.3049,-1.8263,-1.1742,0.33658,-1.1647,-1.12,1.2803,1.1111,-1.1145,-1.1739,-0.68998,-1.1434,0.93494,-1.0422,2
-1.4253,-2.2611,-2.4915,-1.671,0.7923,-1.7942,-1.5308,0.93581,1.4586,-1.6952,-1.6709,-1.2062,-1.8504,1.3094,-1.1851,2
-1.2691,-1.6925,-2.3848,-1.3731,0.76228,-1.4876,-1.2962,0.52935,1.1361,-1.349,-1.3735,-0.92391,-1.483,0.70422,-1.1075,2
-1.2204,-1.3159,-1.2556,-1.3266,1.5379,-1.3945,-1.2416,0.99654,0.94466,-1.2998,-1.3269,-0.99006,-1.4478,0.74834,-1.0847,2
-1.0821,-1.2735,-1.5785,-1.1817,0.89806,-1.2353,-1.1184,0.6638,1.433,-1.1483,-1.1819,-1.147,-1.2791,0.57923,-1.015,2
-1.4545,-1.7226,-2.612,-1.6843,0.88996,-1.8304,-1.5436,1.0727,1.0317,-1.7624,-1.6841,-1.5423,-1.8858,1.1624,-1.2016,2
-1.2724,-1.392,-1.6593,-1.5126,1.2549,-1.5104,-1.3931,1.2567,0.50949,-1.5107,-1.5126,-1.0585,-1.5035,1.6587,-1.1145,2
-1.0999,-0.8713,-0.93275,-1.2425,0.9789,-1.1609,-1.1342,0.3659,1.814,-1.2063,-1.2422,-0.94224,-1.1555,1.0679,-1.0141,2
-1.2073,-1.1011,-1.4939,-1.3983,0.48888,-1.3646,-1.2848,1.4071,1.3388,-1.2367,-1.398,-1.2713,-1.4379,1.3498,-1.0833,2
-1.4172,-1.6313,-2.2928,-1.6209,0.29279,-1.7619,-1.4956,1.3049,1.3087,-1.6771,-1.6211,-1.4756,-1.8148,1.0496,-1.1858,2
-0.93665,-1.2908,-1.3751,-1.0134,0.91802,-0.929,-0.97374,1.2026,1.0943,-0.75404,-1.0133,-0.89263,-0.9805,0.92812,-0.89606,2
-1.2664,-1.5752,-2.2234,-1.4962,0.60671,-1.437,-1.3649,1.5529,1.251,-1.3765,-1.496,-1.2343,-1.4423,1.8151,-1.1154,2
-1.011,-1.3522,-1.5102,-1.0206,1.2027,-1.0573,-1.01,0.95262,1.5962,-1.0615,-1.0208,-0.65605,-1.097,0.63058,-0.94019,2
-1.0527,-1.2872,-1.5176,-1.0971,1.8158,-1.0755,-1.0649,1.6966,0.59055,-1.0514,-1.0972,-0.96558,-1.1395,0.93378,-0.97631,2
-1.4249,-2.527,-3.242,-1.6948,0.9312,-1.8659,-1.5584,1.7723,2.0693,-1.7024,-1.6946,-1.4706,-1.9145,1.0465,-1.1815,2
-1.3373,-1.8726,-2.129,-1.5496,0.52137,-1.6968,-1.4466,1.5311,2.0191,-1.5298,-1.55,-1.193,-1.7703,0.91785,-1.1421,2
-1.324,-1.4682,-2.2824,-1.5088,1.1293,-1.5579,-1.4012,0.4113,0.91646,-1.567,-1.5087,-1.2197,-1.5959,1.4106,-1.1424,2
-1.3179,-1.4385,-1.5811,-1.5185,1.3448,-1.5879,-1.3903,0.75636,1.855,-1.5832,-1.5196,-1.4191,-1.6715,1.0494,-1.1443,2
-1.2847,-1.5924,-1.6589,-1.4675,1.1697,-1.6003,-1.3594,0.045635,1.7968,-1.5876,-1.4673,-1.3534,-1.6893,0.60745,-1.1318,2
-1.2572,-1.4523,-1.3913,-1.3746,1.2931,-1.4413,-1.2685,1.5931,0.91888,-1.4055,-1.3752,-1.3049,-1.4868,0.72176,-1.1104,2
-1.1071,-1.2,-1.5941,-1.1867,2.0576,-1.2981,-1.1445,0.79858,1.5395,-1.1485,-1.1869,-1.0273,-1.3677,0.46478,-1.0121,2
-1.0446,-1.6081,-2.5093,-1.1141,2.9722,-1.0931,-1.0713,0.85995,1.0399,-1.2075,-1.1139,-0.76768,-1.1409,0.90127,-0.95234,2
-1.2803,-1.3625,-0.28611,-1.392,0.80261,-1.4056,-1.3258,0.50418,0.94087,-1.441,-1.3918,-1.0324,-1.4266,1.5462,-1.1144,2
-1.3949,-1.0443,-1.4722,-1.6096,1.7321,-1.6919,-1.4778,1.3468,0.80298,-1.8011,-1.6094,-1.2229,-1.7284,1.4095,-1.1791,2
-1.4546,-2.6208,-2.9337,-1.7385,0.84716,-1.8677,-1.5928,1.6784,2.2203,-1.7256,-1.7385,-1.4546,-1.9272,1.7064,-1.1933,2
-1.0376,-1.2411,-1.3238,-1.1536,1.3456,-1.0446,-1.1013,1.0629,1.2911,-1.2694,-1.1536,-0.62426,-0.92142,1.3618,-0.96937,2
-1.1947,-0.63605,-0.67385,-1.394,0.17584,-1.6612,-1.3071,-0.47744,0.98612,-1.451,-1.3937,-0.29498,-1.5775,-0.29268,-1.0745,2
-1.3998,-1.6794,-1.9729,-1.6514,1.2321,-1.7211,-1.4886,1.7403,1.0633,-1.7396,-1.6517,-1.1685,-1.7084,1.3142,-1.1793,2
-1.2302,-1.2018,-1.8161,-1.3346,1.2005,-1.5054,-1.2542,1.0214,1.6086,-1.346,-1.3346,-0.94511,-1.5774,0.21486,-1.0944,2
-1.2833,-1.6153,-2.3433,-1.4182,1.9341,-1.5153,-1.314,1.6535,2.1888,-1.4896,-1.4185,-1.1569,-1.5755,0.70497,-1.1221,2
-1.2446,-1.8335,-2.9091,-1.3786,1.8209,-1.459,-1.3235,0.51124,1.0155,-1.3824,-1.3789,-1.2805,-1.4777,1.1703,-1.0869,2
-1.1846,-1.3517,-1.5908,-1.3262,0.5387,-1.255,-1.2425,1.424,1.0533,-1.4025,-1.326,-0.89937,-1.1719,1.5602,-1.0578,2
-1.3967,-2.3241,-2.7306,-1.5756,1.0009,-1.75,-1.471,1.2342,1.3827,-1.6853,-1.5756,-1.2479,-1.8199,0.79834,-1.1738,2
-1.4331,-1.5051,-2.4066,-1.6294,1.3278,-1.741,-1.5083,1.6446,1.3141,-1.7669,-1.6292,-1.5703,-1.7918,1.4479,-1.1907,2
-1.0762,-0.81062,-1.3224,-1.1853,1.5836,-1.1078,-1.1284,0.94702,0.88529,-1.117,-1.1854,-1.2196,-1.1715,1.2819,-1.0093,2
-1.194,-1.8839,-2.5479,-1.3347,2.1604,-1.4119,-1.2733,0.41127,1.7263,-1.2903,-1.3349,-1.2121,-1.4648,0.94497,-1.0605,2
-1.3009,-1.1789,-1.5688,-1.5077,0.86438,-1.543,-1.392,1.0745,1.0855,-1.5204,-1.5076,-1.2417,-1.5614,1.4018,-1.1317,2
-1.4503,-1.4599,-1.9899,-1.6727,0.77095,-1.755,-1.5337,1.434,1.2101,-1.7961,-1.6727,-1.41,-1.8288,1.7581,-1.1971,2
-1.4553,-1.6436,-3.0156,-1.7342,0.67535,-1.9317,-1.5823,0.55394,1.9282,-1.7916,-1.7341,-1.5025,-2.0002,0.74148,-1.2024,2
-1.3591,-1.7666,-2.4533,-1.5905,1.7483,-1.7209,-1.4794,1.9685,2.0577,-1.6784,-1.5906,-1.4693,-1.7983,1.1763,-1.1568,2
